NUMPED;NUMITEM;CODPROD;QTDE;VALUNIT;UNID;ALIQICMS;COMISSAO;STICMS;CFOP;REDUCBASEICMS
553648;2;313;60;20;Kg;18;3;20;5102;33.33
553648;3;382;20;44;Un;18;3;20;5102;33.33
553648;4;389;14;47;Bd;18;3;20;5102;33.33
553648;5;441;30;8;Bd;0;3;0;5102;0
553648;6;440;4;26.5;Bd;0;3;0;5102;0
553648;7;442;50;24.5;Bd;0;3;0;5102;0
553648;8;302;24;35.64;Bd;18;3;20;5102;33.33
553648;9;435;20;23;Un;18;3;20;5102;12
553648;10;480;3;24;Bd;18;3;0;5102;0
553648;11;420;5;42;Bd;18;3;20;5102;33.33
553648;12;307;15;40;Un;18;3;20;5102;33.33
553649;1;277;2.5;22.31;Kg;0;0;0;5102;0
553650;1;119;5;30.51;Un;0;0;60;5405;0
553650;2;182;16;2.88;Un;0;0;60;5405;0
553650;3;170;5;32.94;Kg;12;0;0;5102;0
553650;4;154;14;9.47;Un;18;0;20;5102;33.33
553650;5;181;1;42.12;Kg;18;0;20;5102;33.33
553650;6;122;28.8;35.31;Kg;12;0;0;5102;0
553650;7;801;1.5;41.3;Kg;18;0;20;5102;33.33
553650;8;143;2.86;55.44;Kg;12;0;0;5102;0
553650;9;110;11.42;36.23;Kg;12;0;0;5102;0
553493;1;100;1.022;39.9;Kg;12;0;0;5102;0
553493;2;217;1.036;41.5;Kg;0;0;60;5405;0
553493;3;129;10;30.51;Un;18;0;20;5102;33.33
553493;4;877;1;31.9;Un;18;0;20;5102;33.33
553493;5;467;10;16.9;Un;0;0;0;5102;0
553495;1;357;6;71.76;Un;18;1;20;5102;61.11
553495;2;301;3;82.84;Un;18;0;0;5102;0
555118;1;224;2.5;20.74;Kg;0;0;0;5102;0
555118;2;507;3;20.7;Kg;18;0;20;5102;61.11
555118;3;503;5;44.28;Kg;18;0;20;5102;61.11
555118;4;416;4;17.42;Kg;18;0;20;5102;33.33
555118;5;356;4;10.47;Un;0;1;60;5405;0
553651;1;122;1;35.31;Kg;12;0;0;5102;0
553651;2;100;1;35.31;Kg;12;0;0;5102;0
553651;3;503;5;44.28;Kg;18;0;20;5102;61.11
553651;4;160;1;37.95;Kg;12;0;0;5102;0
553651;5;150;1;38.28;Kg;18;0;20;5102;33.33
553651;6;301;1;82.84;Un;18;0;0;5102;0
553651;7;314;1;83.52;Un;18;0;20;5102;33.33
553651;8;267;1;25.41;Un;18;0;20;5102;33.33
553652;1;312;0.17;22.43;Kg;18;0;20;5102;33.33
553652;2;911;1;128;Un;0;0;60;5405;0
553652;3;324;0.19;78;Kg;18;0;20;5102;33.33
553652;4;498;0.2;21.83;Kg;18;0;20;5102;33.33
553496;1;357;9;71.76;Un;18;1;20;5102;61.11
553496;2;495;2;44.84;Kg;18;0;0;5102;0
553496;3;468;2;35.96;Kg;18;0;0;5102;0
553496;4;412;2;7.93;Kg;18;0;20;5102;33.33
553496;5;359;1;65.52;Kg;18;0;20;5102;33.33
553653;1;474;10;19.46;Un;18;3;20;5102;33.33
553653;2;272;7.07;36;Kg;0;3;60;5405;0
553654;1;490;1.028;22.8;Kg;0;0;0;5102;0
553497;1;503;10;43.97;Kg;18;0;20;5102;61.11
553497;2;224;2.5;19.07;Kg;0;0;0;5102;0
553497;3;507;3.3;20.7;Kg;18;0;20;5102;61.11
553498;1;122;16.4;35.31;Kg;12;3;0;5102;0
553498;2;215;3.54;22.8;Kg;0;3;60;5405;0
553498;3;124;3;16.47;Un;18;3;20;5102;33.33
553498;4;224;5;19.07;Kg;0;3;0;5102;0
553498;5;446;15;12.66;Un;0;3;60;5405;0
553498;6;877;6;31.9;Un;18;3;20;5102;33.33
553499;1;625;2;8.1;Un;0;0;0;5102;0
553499;2;115;0.334;39.5;Kg;18;0;20;5102;12
553499;3;121;0.566;31.55;Kg;18;0;20;5102;33.33
553499;4;121;0.564;31.55;Kg;18;0;20;5102;33.33
553499;5;108;1;16.13;Un;18;0;20;5102;33.33
553499;6;305;1;19.15;Cx;18;0;20;5102;61.11
553499;7;170;5;34.45;Kg;12;0;0;5102;0
553499;8;106;2.412;29.9;Kg;18;0;20;5102;33.33
553499;9;709;0.312;49.9;Kg;0;0;0;5102;0
553499;10;110;2.054;41.9;Kg;12;0;0;5102;0
553499;11;213;2.046;25.9;Kg;0;0;0;5102;0
553500;1;170;10;32.94;Kg;12;0;0;5102;0
553500;2;155;2;34.98;Kg;18;0;20;5102;33.33
553500;3;144;2;43.48;Un;18;0;0;5102;0
553500;4;159;4;37.12;Kg;18;0;20;5102;33.33
553655;1;799;1;19.23;Un;0;0;0;5102;0
553656;1;446;6;12.66;Un;0;0;60;5405;0
553656;2;106;1.15;26.6;Kg;18;0;20;5102;33.33
553656;3;845;1;7;Un;0;0;0;5102;0
553656;4;958;2;10;Un;0;0;0;5102;0
553656;5;471;1;19.09;Un;0;0;60;5405;0
553656;6;113;1;16.5;Un;18;0;20;5102;33.33
553656;7;719;0.24;214.99;Kg;18;0;0;5102;0
553656;8;1039;3;11.5;Un;0;0;60;5405;0
553656;9;292;4;3.13;Un;0;0;60;5405;0
553656;10;101;3;5.16;Un;0;0;60;5405;0
553656;11;969;1;2.5;Un;0;0;60;5405;0
553656;12;272;0.312;41.76;Kg;0;0;60;5405;0
553656;13;990;0.336;62.64;Kg;0;0;60;5405;0
553501;1;446;15;12.66;Un;0;0;60;5405;0
553502;1;119;4;30.51;Un;0;0;60;5405;0
553502;2;684;2;22.23;Un;18;0;20;5102;33.33
553502;3;170;5;32.94;Kg;12;0;0;5102;0
553502;4;1466;24;3.1;Un;0;0;0;5102;0
553502;5;439;2;29;Kg;18;0;0;5102;0
553502;6;117;7.6;62;Kg;18;0;20;5102;33.33
553502;7;122;4.05;35.31;Kg;12;0;0;5102;0
553502;8;146;2.27;36;Kg;18;0;20;5102;33.33
553503;1;925;2;22.8;Un;18;0;20;5102;12
553503;2;927;1;30.16;Cx;18;0;20;5102;33.33
553503;3;921;1;19.22;Cx;18;0;20;5102;6.11
553503;4;110;3.2;36.23;Kg;12;0;0;5102;0
553503;5;150;0.418;54.9;Kg;18;0;20;5102;33.33
553503;6;371;1;209.76;Bd;18;0;20;5102;61.11
553503;7;907;1;20.88;Cx;18;0;0;5102;0
553505;1;2286;1;17.5;Un;18;0;20;5102;33.33
553506;1;625;1;8.1;Un;0;0;0;5102;0
553506;2;148;0.3;38.28;Kg;12;0;0;5102;0
553506;3;837;1;14.51;Un;0;0;60;5405;0
553506;4;804;1;12.9;Un;0;0;0;5102;0
553507;1;290;0.4;25.05;Kg;18;0;20;5102;33.33
553507;2;2206;1;3.2;Un;0;0;0;5102;0
553507;3;182;2;2.75;Un;0;0;60;5405;0
553507;4;1307;0.5;28;Kg;18;0;20;5102;33.33
553507;5;505;0.87;21.28;Kg;18;0;20;5102;61.11
553507;6;693;0.2;29.9;Kg;0;0;0;5102;0
553507;7;2337;1;3.5;Un;0;0;0;5102;0
553657;1;154;2;9.47;Un;18;0;20;5102;33.33
553508;1;818;2;2.5;Un;0;0;0;5102;0
553508;2;2206;1;3.2;Un;0;0;0;5102;0
553509;1;818;9;2.5;Un;0;0;0;5102;0
553509;2;2206;1;3.2;Un;0;0;0;5102;0
553509;3;1232;0.5;32.9;Kg;0;0;60;5405;0
553509;4;2264;1;2.6;Un;0;0;0;5102;0
553509;5;1492;1;2.5;Un;0;0;0;5102;0
553509;6;153;0.15;69.18;Kg;18;0;20;5102;33.33
553509;7;122;0.3;35.31;Kg;12;0;0;5102;0
553509;8;555;1;15.9;Un;0;0;0;5102;0
553509;9;749;1;23.5;Un;0;0;0;5102;0
553509;10;138;1;9.52;Un;0;0;60;5405;0
553509;11;884;3;2.5;Un;0;0;0;5102;0
553510;1;291;3;12.39;Un;18;0;20;5102;61.11
553511;1;240;4;34;Kg;0;0;60;5405;0
553511;2;364;1;19.92;Un;12;0;0;5102;0
553511;3;259;2;50.74;Un;18;0;20;5102;12
553511;4;992;2;5.3;Lt;12;2;60;5405;0
553511;5;808;1;7.4;Un;0;0;60;5405;0
553511;6;342;1;4.91;Lt;18;0;0;5102;0
553511;7;837;4;14.51;Un;0;0;60;5405;0
553512;1;497;1;68.2;Kg;18;3;20;5102;33.33
553512;2;312;1;22.43;Kg;18;3;20;5102;33.33
553512;3;554;4;31.27;Un;18;3;20;5102;33.33
553512;4;378;2;23.25;Un;18;3;20;5102;33.33
553512;5;352;1;17.48;Un;18;3;0;5102;0
553512;6;374;1;5.19;Lt;18;3;20;5102;12
553513;1;440;8;30.21;Bd;0;0;0;5102;0
553513;2;493;1;25.92;Bd;18;0;20;5102;33.33
553513;3;307;5;46.4;Un;18;0;20;5102;33.33
553513;4;382;4;53.55;Un;18;0;20;5102;33.33
553513;5;302;1;42.06;Bd;18;0;20;5102;33.33
553513;6;445;6;19.55;Un;18;0;20;5102;33.33
553513;7;148;24.55;38.28;Kg;12;0;0;5102;0
553514;1;877;6;31.9;Un;18;0;20;5102;33.33
553514;2;267;1;25.41;Un;18;0;20;5102;33.33
553514;3;181;1.4;42.12;Kg;18;0;20;5102;33.33
553514;4;129;7;30.51;Un;18;0;20;5102;33.33
553514;5;224;2.5;19.07;Kg;0;0;0;5102;0
553514;6;220;5;22.16;Kg;0;0;60;5405;0
553514;7;250;0.7;65.78;Kg;0;0;60;5405;0
553514;8;253;0.8;69.92;Kg;18;0;0;5102;0
553515;1;155;3;34.98;Kg;18;0;20;5102;33.33
553515;2;712;0.126;30;Kg;18;0;20;5102;61.11
553515;3;712;0.124;30;Kg;18;0;20;5102;61.11
553515;4;498;0.14;21.83;Kg;18;0;20;5102;33.33
553516;1;110;5.94;36.23;Kg;12;0;0;5102;0
553516;2;267;14;25.41;Un;18;0;20;5102;33.33
553516;3;117;7.43;62;Kg;18;0;20;5102;33.33
553516;4;136;2.35;51.9;Kg;18;0;20;5102;33.33
553517;1;478;0.236;86.4;Kg;18;0;20;5102;33.33
553518;1;325;1.13;57.12;Kg;18;3;20;5102;33.33
553518;2;497;1.09;68.2;Kg;18;3;20;5102;33.33
553518;3;215;10.55;22.8;Kg;0;3;60;5405;0
553518;4;181;5.66;42.12;Kg;18;3;20;5102;33.33
553519;1;500;15;37.2;Kg;18;3;20;5102;61.11
553519;2;505;10;21.83;Kg;18;3;20;5102;61.11
553519;3;509;6.18;8.4;Kg;18;3;20;5102;61.11
553519;4;510;5;17.34;Kg;18;3;20;5102;61.11
553519;5;508;2.5;7.8;Kg;18;3;20;5102;61.11
553520;1;497;0.102;68.2;Kg;18;0;20;5102;33.33
553521;1;402;3;14.75;Kg;18;0;20;5102;33.33
553521;2;181;2.96;42.12;Kg;18;0;20;5102;33.33
553521;3;160;5.3;37.95;Kg;12;0;0;5102;0
553521;4;480;1;27.84;Bd;18;0;0;5102;0
553521;5;106;3.69;26.6;Kg;18;0;20;5102;33.33
553521;6;371;1;209.76;Bd;18;0;20;5102;61.11
553521;7;420;1;49.14;Bd;18;0;20;5102;33.33
553521;8;156;1;34.98;Un;18;0;20;5102;33.33
553521;9;908;1;19.43;Cx;18;0;0;5102;0
553521;10;907;1;20.88;Cx;18;0;0;5102;0
553521;11;313;4;23.2;Kg;18;0;20;5102;33.33
553522;1;442;1;27.93;Bd;0;0;0;5102;0
553522;2;456;2;30.86;Un;0;0;0;5102;0
553522;3;918;1;47.2;Un;18;0;60;5405;0
553522;4;500;5;36.15;Kg;18;0;20;5102;61.11
553522;5;509;2.43;8.26;Kg;18;0;20;5102;61.11
553522;6;508;2.24;7.8;Kg;18;0;20;5102;61.11
553522;7;505;12.47;21.28;Kg;18;0;20;5102;61.11
553522;8;507;12;20.7;Kg;18;0;20;5102;61.11
553522;9;435;1;26.45;Un;18;0;20;5102;12
553523;1;503;10;43.97;Kg;18;0;20;5102;61.11
553523;2;224;2.5;19.07;Kg;0;0;0;5102;0
553523;3;507;3.3;20.7;Kg;18;0;20;5102;61.11
553523;4;267;1;25.41;Un;18;0;20;5102;33.33
553525;1;193;12;11.75;Lt;18;0;20;5102;33.33
553525;2;442;1;27.93;Bd;0;0;0;5102;0
553526;1;412;1;7.93;Kg;18;3;20;5102;33.33
553526;2;300;3;7.17;Un;0;3;60;5405;0
553526;3;302;1;42.06;Bd;18;3;20;5102;33.33
553526;4;712;1.12;30;Kg;18;3;20;5102;61.11
553526;5;319;1;44.08;Bd;18;3;20;5102;33.33
553526;6;410;1;9.7;Kg;18;3;20;5102;33.33
553526;7;411;1;9.7;Kg;18;3;20;5102;33.33
553526;8;440;1;30.21;Bd;0;3;0;5102;0
553526;9;376;1;27.84;Un;12;3;0;5102;0
553526;10;378;1;23.25;Un;18;3;20;5102;33.33
553526;11;435;1;26.45;Un;18;3;20;5102;12
553526;12;436;5;35.56;Un;0;3;0;5102;0
553526;13;124;1;16.47;Un;18;3;20;5102;33.33
553526;14;108;3;16;Un;18;3;20;5102;33.33
553526;15;122;16.65;35.31;Kg;12;3;0;5102;0
553526;16;156;1;34.98;Un;18;3;20;5102;33.33
553526;17;150;0.66;38.28;Kg;18;3;20;5102;33.33
553526;18;250;0.504;74.9;Kg;0;3;60;5405;0
553527;1;453;1;27.37;Un;0;0;0;5102;0
553527;2;224;2.5;19.07;Kg;0;0;0;5102;0
553527;3;100;4.2;35.31;Kg;12;0;0;5102;0
553658;1;126;10;11.62;Kg;18;0;20;5102;33.33
553658;2;160;2;37.95;Kg;12;0;0;5102;0
553658;3;497;0.68;68.2;Kg;18;0;20;5102;33.33
553658;4;445;1;19.55;Un;18;0;20;5102;33.33
553658;5;156;1;34.98;Un;18;0;20;5102;33.33
553528;1;487;30;10.86;Un;18;3;0;5102;0
553528;2;379;3;11.31;Un;18;3;20;5102;61.11
553528;3;170;50;32.94;Kg;12;3;0;5102;0
553528;4;479;5;87.32;Kg;18;3;20;5102;33.33
553529;1;154;50;9.47;Un;18;0;20;5102;33.33
553529;2;170;30;32.94;Kg;12;0;0;5102;0
553529;3;182;40;2.75;Un;0;0;60;5405;0
553529;4;122;12.33;35.31;Kg;12;0;0;5102;0
553529;5;126;1.73;11.62;Kg;18;0;20;5102;33.33
553529;6;719;1.04;214.99;Kg;18;0;0;5102;0
553530;1;445;6;19.55;Un;18;0;20;5102;33.33
553530;2;108;4;16;Un;18;0;20;5102;33.33
553530;3;105;4;16;Un;18;0;20;5102;33.33
553530;4;135;4;97.7;Bd;12;0;0;5102;0
553530;5;319;4;44.08;Bd;18;0;20;5102;33.33
553530;6;2027;4;9.7;Un;12;0;0;5102;0
553530;7;343;2;49.88;Un;18;0;20;5102;33.33
553530;8;122;20.55;35.31;Kg;12;0;0;5102;0
553530;9;150;5.79;38.28;Kg;18;0;20;5102;33.33
553530;10;126;0.81;11.62;Kg;18;0;20;5102;33.33
553530;11;161;4.9;45.36;Kg;18;0;20;5102;33.33
553530;12;310;1.08;14.51;Kg;18;0;20;5102;33.33
553530;13;311;1.09;18.86;Kg;18;0;20;5102;33.33
553531;1;801;0.75;41.3;Kg;18;0;20;5102;33.33
553531;2;160;1.95;37.95;Kg;12;0;0;5102;0
553531;3;125;1;45.47;Un;18;0;20;5102;33.33
553531;4;143;2.68;55.44;Kg;12;0;0;5102;0
553532;1;801;0.75;41.3;Kg;18;0;20;5102;33.33
553532;2;160;1.95;37.95;Kg;12;0;0;5102;0
553532;3;125;1;45.47;Un;18;0;20;5102;33.33
553532;4;122;1.898;35.31;Kg;12;0;0;5102;0
553533;1;801;0.75;41.3;Kg;18;0;20;5102;33.33
553533;2;160;1.95;37.95;Kg;12;0;0;5102;0
553533;3;125;1;45.47;Un;18;0;20;5102;33.33
553533;4;122;1.898;35.31;Kg;12;0;0;5102;0
553533;5;346;2;12.65;Un;18;0;0;5102;0
553534;1;267;1;25.41;Un;18;0;20;5102;33.33
553534;2;160;1.95;37.95;Kg;12;0;0;5102;0
553534;3;125;1;45.47;Un;18;0;20;5102;33.33
553534;4;122;1.898;35.31;Kg;12;0;0;5102;0
553534;5;346;2;12.65;Un;18;0;0;5102;0
555119;1;925;1;22.68;Un;18;0;20;5102;12
555119;2;922;1;27.11;Cx;18;0;20;5102;33.33
555119;3;100;2.07;34.16;Kg;12;0;0;5102;0
555119;4;213;1.77;19.68;Kg;0;0;0;5102;0
555119;5;110;1.63;35.65;Kg;12;0;0;5102;0
555119;6;106;1.25;26.6;Kg;18;0;20;5102;33.33
553689;1;2100;2;7;Un;0;0;0;5102;0
553690;1;2336;2;3.5;Un;0;0;0;5102;0
553535;1;319;1;44.08;Bd;18;0;20;5102;33.33
553535;2;382;1;53.55;Un;18;0;20;5102;33.33
553535;3;196;2.5;26.79;Kg;18;0;20;5102;33.33
553535;4;837;1;14.51;Un;0;0;60;5405;0
553535;5;108;10;16;Un;18;0;20;5102;33.33
553538;1;101;10;4.99;Un;0;0;60;5405;0
553538;2;283;2;59.8;Cx;0;0;60;5405;0
553538;3;378;1;22.85;Un;18;0;20;5102;33.33
553538;4;341;1;19.22;Un;18;0;0;5102;0
553538;5;100;4.1;35.4;Kg;12;0;0;5102;0
553538;6;290;4.405;25.34;Kg;18;0;20;5102;33.33
553538;7;203;3.725;19.39;Kg;0;0;60;5405;0
553538;8;483;2.35;25.77;Kg;18;0;20;5102;33.33
553538;9;117;1.774;64.66;Kg;18;0;20;5102;33.33
553540;1;408;1;5.1;Un;0;0;0;5102;0
553541;1;259;2;50.74;Un;18;0;20;5102;12
553544;1;1389;4;10;Un;0;0;60;5405;0
553917;1;509;3.2;8.26;Kg;18;0;20;5102;61.11
553917;2;510;2.05;16.82;Kg;18;0;20;5102;61.11
553691;1;194;1.154;53.18;Kg;12;0;0;5102;0
553691;2;2276;1;8.1;Un;0;0;60;5405;0
553691;3;353;1;5.13;Un;0;0;60;5405;0
553545;1;442;1;27.93;Bd;0;0;0;5102;0
553692;1;500;10;37.51;Kg;18;0;20;5102;61.11
553692;2;505;6.49;21.28;Kg;18;0;20;5102;61.11
553546;1;122;8.3;35.31;Kg;12;0;0;5102;0
553546;2;307;1;46.4;Un;18;0;20;5102;33.33
553546;3;602;1;52.28;Un;18;0;20;5102;33.33
553547;1;170;5;32.94;Kg;12;0;0;5102;0
553548;1;220;5;22.16;Kg;0;0;60;5405;0
553549;1;357;3;71.76;Un;18;1;20;5102;61.11
553550;1;100;4.15;35.31;Kg;12;0;0;5102;0
553550;2;213;3.25;17.96;Kg;0;0;0;5102;0
553550;3;106;0.6;26.6;Kg;18;0;20;5102;33.33
553550;4;193;1;11.75;Lt;18;0;20;5102;33.33
553550;5;124;1;16.47;Un;18;0;20;5102;33.33
553550;6;108;1;16;Un;18;0;20;5102;33.33
553550;7;1389;5;10;Un;0;0;60;5405;0
553550;8;191;2;13.92;Lt;18;0;0;5102;0
553550;9;410;1;9.7;Kg;18;0;20;5102;33.33
553550;10;411;1;9.7;Kg;18;0;20;5102;33.33
553550;11;378;1;23.25;Un;18;0;20;5102;33.33
553551;1;2100;1;7;Un;0;0;0;5102;0
553552;1;2339;1;3.5;Pç;0;0;0;5102;0
553693;1;442;1;27.93;Bd;0;0;0;5102;0
553693;2;126;0.9;11.62;Kg;18;0;20;5102;33.33
553693;3;124;1;16.47;Un;18;0;20;5102;33.33
553693;4;374;1;5.19;Lt;18;0;20;5102;12
553693;5;365;1;4.37;Lt;18;0;0;5102;0
553693;6;378;2;23.25;Un;18;0;20;5102;33.33
553693;7;436;2;35.56;Un;0;0;0;5102;0
553693;8;227;5;18.99;Kg;0;0;60;5405;0
553693;9;312;0.3;22.43;Kg;18;0;20;5102;33.33
553693;10;122;4.14;35.31;Kg;12;0;0;5102;0
553693;11;499;2;6.36;Kg;18;0;20;5102;33.33
553693;12;482;1;4.12;Un;12;0;0;5102;0
553693;13;310;0.6;14.51;Kg;18;0;20;5102;33.33
553693;14;402;2.22;14.75;Kg;18;0;20;5102;33.33
553693;15;502;1;21.47;Un;18;0;20;5102;61.11
553693;16;507;1.6;20.7;Kg;18;0;20;5102;61.11
553693;17;316;0.58;14.5;Kg;18;0;20;5102;33.33
555120;1;2336;1;3.5;Un;0;0;0;5102;0
555143;1;427;5;10.9;Kg;18;0;20;5102;33.33
553694;1;938;2;17.36;Un;18;0;0;5102;0
553694;2;324;0.192;78;Kg;18;0;20;5102;33.33
553553;1;507;5;21;Kg;18;0;20;5102;61.11
553553;2;509;5;8.4;Kg;18;0;20;5102;61.11
553553;3;500;5;37.84;Kg;18;0;20;5102;61.11
553553;4;100;1.512;39.9;Kg;12;0;0;5102;0
553695;1;117;2.188;84.9;Kg;18;0;20;5102;33.33
553554;1;153;0.16;89.9;Kg;18;0;20;5102;33.33
553555;1;119;1;30.51;Un;0;0;60;5405;0
553555;2;563;1;13.9;Un;13.33;0;0;5102;0
553555;3;153;0.234;70.68;Kg;18;0;20;5102;33.33
553555;4;1039;1;11.5;Un;0;0;60;5405;0
553556;1;446;15;12.66;Un;0;0;60;5405;0
553557;1;127;12;25.9;Un;0;3;20;5102;12
553696;1;135;6;97.7;Bd;12;0;0;5102;0
553696;2;170;10;32.94;Kg;12;0;0;5102;0
555121;1;2100;1;7;Un;0;0;0;5102;0
553558;1;122;8.2;35.31;Kg;12;0;0;5102;0
553558;2;213;3.4;17.96;Kg;0;0;0;5102;0
553558;3;925;3;22.8;Un;18;0;20;5102;12
553558;4;121;1.5;30.94;Kg;18;0;20;5102;33.33
553697;1;177;25;3.5;Un;18;3;20;5102;33.33
553697;2;132;3;38.28;Bd;18;3;20;5102;33.33
553697;3;121;3.45;30.94;Kg;18;3;20;5102;33.33
553697;4;148;2.58;38.28;Kg;12;3;0;5102;0
553697;5;316;3;14.5;Kg;18;3;20;5102;33.33
553697;6;325;2.11;57.12;Kg;18;3;20;5102;33.33
553559;1;305;1;18.83;Cx;18;0;20;5102;61.11
553559;2;899;1;40.22;Un;18;0;20;5102;12
553560;1;684;4;22.23;Un;18;0;20;5102;33.33
553560;2;925;2;22.8;Un;18;0;20;5102;12
553561;1;224;2.5;19.07;Kg;0;0;0;5102;0
553561;2;110;3.45;36.23;Kg;12;0;0;5102;0
553561;3;511;4.8;18.98;Kg;0;0;60;5405;0
553561;4;213;3.5;17.96;Kg;0;0;0;5102;0
553562;1;314;2;83.52;Un;18;3;20;5102;33.33
553698;1;313;10;23.2;Kg;18;0;20;5102;33.33
553698;2;407;10;9.7;Kg;18;0;20;5102;33.33
553698;3;422;3;10.58;Un;0;0;20;5102;33.33
553698;4;418;15;8.19;Kg;18;0;20;5102;33.33
553698;5;224;2.5;21.06;Kg;0;0;0;5102;0
553698;6;490;1;22.8;Kg;0;0;0;5102;0
553699;1;122;16.7;35.31;Kg;12;3;0;5102;0
553699;2;110;3.26;36.23;Kg;12;3;0;5102;0
553699;3;121;0.5;30.94;Kg;18;3;20;5102;33.33
553699;4;227;5;18.99;Kg;0;3;60;5405;0
553699;5;170;5;32.94;Kg;12;3;0;5102;0
553699;6;391;24;2.7;Lt;0;3;60;5405;0
553699;7;181;1.74;42.12;Kg;18;3;20;5102;33.33
553700;1;173;1;13.62;Kg;18;3;20;5102;61.11
555122;1;567;0.268;77.9;Kg;0;0;60;5405;0
553564;1;2027;2;9.7;Un;12;0;0;5102;0
553701;1;106;1.172;26.6;Kg;18;0;20;5102;33.33
553701;2;654;1;9.7;Un;0;0;60;5405;0
553701;3;1136;1.354;41.5;Kg;18;0;20;5102;33.33
553701;4;2407;1;29.6;Un;0;0;0;5102;0
553566;1;134;1;27.03;Un;18;0;20;5102;33.33
553566;2;243;1;76.06;Kg;0;0;0;5102;0
553566;3;196;0.98;27.15;Kg;18;0;20;5102;33.33
553566;4;499;5;6.7;Kg;18;0;20;5102;33.33
553566;5;902;1;14.4;Cx;18;0;20;5102;33.33
553567;1;110;1.182;41.9;Kg;12;0;0;5102;0
553567;2;110;1.016;41.9;Kg;12;0;0;5102;0
553567;3;110;1.062;41.9;Kg;12;0;0;5102;0
553569;1;212;0.106;102.5;Kg;0;0;0;5102;0
553569;2;511;0.104;31.9;Kg;0;0;60;5405;0
553569;3;252;0.104;129.9;Kg;0;0;60;5405;0
553569;4;294;0.108;44.5;Kg;0;0;60;5405;0
553569;5;221;0.106;39.9;Kg;0;0;60;5405;0
553569;6;169;0.328;70.8;Kg;18;0;20;5102;33.33
553569;7;162;0.288;45.36;Kg;18;0;0;5102;0
553569;8;151;0.296;74.5;Kg;18;0;20;5102;33.33
553569;9;130;0.156;56.9;Kg;18;0;20;5102;33.33
553569;10;719;0.16;214.99;Kg;18;0;0;5102;0
553569;11;113;1;16.5;Un;18;0;20;5102;33.33
553569;12;194;0.978;53.18;Kg;12;0;0;5102;0
553569;13;958;1;10;Un;0;0;0;5102;0
553570;1;290;0.576;25.05;Kg;18;0;20;5102;33.33
553571;1;453;1;27.37;Un;0;0;0;5102;0
555144;1;148;24.2;38.28;Kg;12;0;0;5102;0
553702;1;418;1;8.19;Kg;18;0;20;5102;33.33
553702;2;407;1;9.7;Kg;18;0;20;5102;33.33
553572;1;117;5.98;62;Kg;18;3;20;5102;33.33
553572;2;181;3;42.12;Kg;18;3;20;5102;33.33
553572;3;314;1;83.52;Un;18;3;20;5102;33.33
553572;4;328;1;52.46;Un;18;3;20;5102;33.33
553572;5;992;2;5.3;Lt;12;2;60;5405;0
553572;6;290;2.145;25.05;Kg;18;3;20;5102;33.33
553572;7;232;5;23.44;Kg;0;3;60;5405;0
553572;8;348;1;10.32;Un;18;3;20;5102;12
553572;9;2277;8;9.5;Un;12;3;0;5102;0
553572;10;1132;2;24.9;Un;0;3;60;5405;0
553572;11;610;2;43;Un;0;3;60;5405;0
553572;12;497;0.092;68.2;Kg;18;3;20;5102;33.33
553572;13;497;0.094;68.2;Kg;18;3;20;5102;33.33
553572;14;471;1;19.09;Un;0;3;60;5405;0
553572;15;490;0.3;22.8;Kg;0;3;0;5102;0
553572;16;513;1;17;Un;0;3;0;5102;0
553703;1;442;3;27.93;Bd;0;0;0;5102;0
553703;2;460;3;45.03;Bd;18;0;20;5102;33.33
553703;3;341;2;18.84;Un;18;0;0;5102;0
553703;4;352;1;17.48;Un;18;0;0;5102;0
553703;5;305;1;18.83;Cx;18;0;20;5102;61.11
553703;6;908;1;19.43;Cx;18;0;0;5102;0
553573;1;126;30.15;11.62;Kg;18;0;20;5102;33.33
553573;2;365;3;4.37;Lt;18;0;0;5102;0
553573;3;352;4;17.48;Un;18;0;0;5102;0
553573;4;170;100;32.94;Kg;12;0;0;5102;0
553573;5;119;13;30.51;Un;0;0;60;5405;0
553573;6;154;36;9.47;Un;18;0;20;5102;33.33
555123;1;992;3;5.3;Lt;12;2;60;5405;0
553574;1;217;3.49;29.1;Kg;0;0;60;5405;0
553574;2;927;1;30.16;Cx;18;0;20;5102;33.33
553574;3;114;3.63;37.12;Kg;18;0;20;5102;33.33
553574;4;106;1.15;26.6;Kg;18;0;20;5102;33.33
553574;5;836;3;26.5;Un;0;0;60;5405;0
553574;6;910;1;10.9;Un;0;0;60;5405;0
553574;7;799;1;19.23;Un;0;0;0;5102;0
553574;8;220;5;22.16;Kg;0;0;60;5405;0
553574;9;299;1.415;46.4;Kg;0;0;60;5405;0
553574;10;277;5;22.31;Kg;0;0;0;5102;0
553574;11;503;5;44.28;Kg;18;0;20;5102;61.11
553574;12;507;5.38;20.7;Kg;18;0;20;5102;61.11
553574;13;505;5;21.28;Kg;18;0;20;5102;61.11
553574;14;442;1;27.93;Bd;0;0;0;5102;0
553574;15;155;1;34.98;Kg;18;0;20;5102;33.33
553876;1;356;30;10.52;Un;0;1;60;5405;0
553876;2;487;6;11.04;Un;18;0;0;5102;0
553876;3;168;1;88.2;Cx;18;0;20;5102;61.11
553576;1;435;2;26.45;Un;18;0;20;5102;12
553576;2;503;5;44.28;Kg;18;0;20;5102;61.11
