CODCLIFOR;TIPOCF;CODREPRES;NOMEFAN;CIDADE;UF;CODMUNICIPIO;TIPOPESSOA;COBRBANC;PRAZOPGTO
2;2;0;Fornecedor 2;SÃO PAULO;;3550308;2;0;0
3;2;0;Fornecedor 3;SÃO PAULO;SP;3550308;2;0;0
4;2;0;Fornecedor 4;JUNDIAI;SP;3515004;2;0;0
7;2;0;Fornecedor 7;SÃO PAULO;SP;3550308;2;0;0
8;2;0;Fornecedor 8;SÃO PAULO;SP;3550308;2;0;0
9;2;0;Fornecedor 9;SÃO PAULO;SP;3550308;2;0;0
10;2;0;Fornecedor 10;ARUJA;SP;3503901;2;0;0
11;2;0;Fornecedor 11;BLUMENAU;SC;4202404;2;0;0
12;2;0;Fornecedor 12;SÃO PAULO;SP;3550308;2;0;0
13;2;0;Fornecedor 13;JUNDIAI;SP;3525904;2;0;0
14;2;0;Fornecedor 14;SÃO PAULO;SP;3550308;2;0;0
15;2;0;Fornecedor 15;SÃO PAULO;SP;3550308;2;0;0
16;2;0;Fornecedor 16;SAO BERNARDO CAMPO;SP;3548708;2;0;0
17;2;0;Fornecedor 17;SÃO PAULO;;3550308;2;0;0
18;2;0;Fornecedor 18;CAJAMAR;SP;3509205;2;0;0
19;2;0;Fornecedor 19;SÃO PAULO;SP;3550308;2;0;0
20;2;0;Fornecedor 20;SÃO PAULO;SP;3550308;2;0;0
21;2;0;Fornecedor 21;SANTA FE DO SUL;SP;3546603;2;0;0
22;2;0;Fornecedor 22;SÃO PAULO;SP;3550308;2;0;0
23;2;0;Fornecedor 23;SÃO PAULO;SP;3550308;2;0;0
24;2;0;Fornecedor 24;SÃO PAULO;SP;3550308;2;0;0
25;2;0;Fornecedor 25;SÃO PAULO;SP;3550308;2;0;0
26;2;0;Fornecedor 26;SÃO PAULO;SP;3550308;2;0;0
27;2;0;Fornecedor 27;SÃO PAULO;RP;3550308;2;0;0
28;2;0;Fornecedor 28;SÃO PAULO;;3550308;2;0;0
29;2;0;Fornecedor 29;SÃO PAULO;SP;3550308;2;0;0
30;2;0;Fornecedor 30;SÃO PAULO;SP;3550308;2;0;0
31;2;0;Fornecedor 31;SÃO PAULO;SP;3550308;2;0;0
32;2;0;Fornecedor 32;ARACARIGUAMA;SP;3502754;2;0;0
33;2;0;Fornecedor 33;SÃO PAULO;SP;3550308;2;0;0
34;2;0;Fornecedor 34;SÃO PAULO;SP;3550308;2;0;0
35;2;0;Fornecedor 35;SÃO PAULO;SP;3550308;2;0;0
37;2;0;Fornecedor 37;EMBU DAS ARTES;SP;3515004;2;0;0
38;2;0;Fornecedor 38;SÃO PAULO;SP;3550308;2;0;0
39;2;0;Fornecedor 39;SÃO PAULO;SP;3550308;2;0;0
40;2;0;Fornecedor 40;SÃO PAULO;SP;3550308;2;0;0
41;2;0;Fornecedor 41;SAO PAULO;SP;3550308;2;0;0
42;2;0;Fornecedor 42;SÃO PAULO;PR;3550308;2;0;0
43;2;0;Fornecedor 43;SÃO PAULO;SP;3550308;2;0;0
44;2;0;Fornecedor 44;SÃO PAULO;SP;3550308;2;0;0
45;2;0;Fornecedor 45;SACRAMENTO;MG;3156908;2;0;0
46;2;0;Fornecedor 46;BRASOPOLIS;MG;3108909;2;0;0
47;2;0;Fornecedor 47;JANDIRA;SP;3525003;2;0;0
48;2;0;Fornecedor 48;SÃO PAULO;SP;3550308;2;0;0
49;2;0;Fornecedor 49;SÃO PAULO;SP;3550308;2;0;0
50;2;0;Fornecedor 50;NEROPOLIS;GO;5214507;2;0;0
51;2;0;Fornecedor 51;MONTE ALTO;SP;3531308;2;0;0
52;2;0;Fornecedor 52;SÃO PAULO;SP;3550308;2;0;0
53;2;0;Fornecedor 53;ITUPEVA;SP;3524006;2;0;0
54;2;0;Fornecedor 54;SÃO PAULO;SP;3550308;2;0;0
55;2;0;Fornecedor 55;SÃO PAULO;GO;3550308;2;0;0
56;2;0;Fornecedor 56;SÃO PAULO;SP;3550308;2;0;0
57;2;0;Fornecedor 57;SÃO PAULO;SP;3550308;2;0;0
58;2;0;Fornecedor 58;SÃO PAULO;SP;3550308;2;0;0
59;2;0;Fornecedor 59;SÃO PAULO;SP;3550308;2;0;0
60;2;0;Fornecedor 60;SAO PAULO;SP;3550308;2;0;0
61;2;0;Fornecedor 61;SÃO PAULO;SP;3550308;2;0;0
62;2;0;Fornecedor 62;SÃO PAULO;SP;3550308;2;0;0
63;2;0;Fornecedor 63;SÃO PAULO;SP;3550308;2;0;0
64;2;0;Fornecedor 64;EMBU DAS ARTES;SP;3515004;2;0;0
65;2;0;Fornecedor 65;CAJAMAR;SP;3550308;2;0;0
66;2;0;Fornecedor 66;SÃO PAULO;SP;3550308;2;0;0
67;2;0;Fornecedor 67;SÃO PAULO;SP;3550308;2;0;0
68;2;0;Fornecedor 68;SÃO PAULO;SP;3550308;2;0;0
70;2;0;Fornecedor 70;SÃO PAULO;SP;3550308;2;0;0
71;2;0;Fornecedor 71;SÃO PAULO;SP;3550308;2;0;0
72;2;0;Fornecedor 72;SÃO PAULO;SP;3550308;2;0;0
73;2;0;Fornecedor 73;SÃO PAULO;SP;3550308;2;0;0
74;2;0;Fornecedor 74;SÃO PAULO;SP;3550308;2;0;0
76;2;0;Fornecedor 76;SÃO PAULO;SP;3550308;2;0;0
77;2;0;Fornecedor 77;SAO PAULO;SP;3550308;2;0;0
78;2;0;Fornecedor 78;MAIRINQUE;SP;3528403;2;0;0
79;2;0;Fornecedor 79;TABOAO DA SERRA;SP;3552809;2;0;0
80;2;0;Fornecedor 80;SÃO PAULO;SP;3550308;2;0;0
81;2;0;Fornecedor 81;SÃO PAULO;SP;3550308;2;0;0
82;2;0;Fornecedor 82;SÃO PAULO;SP;3550308;2;0;0
83;2;0;Fornecedor 83;SÃO PAULO;PR;3550308;2;0;0
84;2;0;Fornecedor 84;OSASCO;SP;3534401;2;0;0
85;2;0;Fornecedor 85;SÃO PAULO;SP;3550308;2;0;0
86;2;0;Fornecedor 86;CAJAMAR;SP;3509205;2;0;0
87;2;0;Fornecedor 87;SÃO PAULO;SP;3550308;2;0;0
88;2;0;Fornecedor 88;SÃO PAULO;RS;3550308;2;0;0
89;2;0;Fornecedor 89;SÃO PAULO;SP;3550308;2;0;0
91;2;0;Fornecedor 91;BARUERI;SP;3505708;2;0;0
92;2;0;Fornecedor 92;SÃO PAULO;SP;3550308;2;0;0
93;2;0;Fornecedor 93;SÃO PAULO;SP;3550308;2;0;0
94;2;0;Fornecedor 94;SÃO PAULO;SP;3550308;2;0;0
95;2;0;Fornecedor 95;SÃO PAULO;SP;3550308;2;0;0
96;2;0;Fornecedor 96;SÃO PAULO;SP;3550308;2;0;0
97;2;0;Fornecedor 97;SÃO PAULO;SP;3550308;2;0;0
98;2;0;Fornecedor 98;SAO CAETANO DO SUL;SP;3548807;2;0;0
99;2;0;Fornecedor 99;GUARULHOS;SP;3518800;2;0;0
100;2;0;Fornecedor 100;SAO VICENTE DE MINAS;MG;3165305;2;0;0
101;2;0;Fornecedor 101;SÃO PAULO;PB;3550308;2;0;0
102;2;0;Fornecedor 102;SÃO PAULO;SP;3550308;2;0;0
103;2;0;Fornecedor 103;SÃO PAULO;SP;3550308;2;0;0
104;2;0;Fornecedor 104;SÃO PAULO;SP;3550308;2;0;0
105;2;0;Fornecedor 105;SÃO PAULO;SP;3550308;2;0;0
106;2;0;Fornecedor 106;SÃO PAULO;SP;3550308;2;0;0
107;2;0;Fornecedor 107;SÃO PAULO;SP;3550308;2;0;0
108;2;0;Fornecedor 108;SÃO PAULO;SP;3550308;2;0;0
109;2;0;Fornecedor 109;SÃO PAULO;SP;3550308;2;0;0
110;2;0;Fornecedor 110;SÃO PAULO;SP;3550308;2;0;0
111;2;0;Fornecedor 111;SÃO PAULO;SP;3550308;2;0;0
112;2;0;Fornecedor 112;SÃO PAULO;SP;3550308;2;0;0
113;2;0;Fornecedor 113;SÃO PAULO;SP;3550308;2;0;0
114;2;0;Fornecedor 114;SÃO PAULO;SP;3550308;2;0;0
115;2;0;Fornecedor 115;SÃO PAULO;SP;3550308;2;0;0
116;2;0;Fornecedor 116;PALOTINA;PR;4117909;2;0;0
117;2;0;Fornecedor 117;SÃO PAULO;SP;3550308;2;0;0
118;2;0;Fornecedor 118;SÃO PAULO;PR;3550308;2;0;0
119;2;0;Fornecedor 119;SÃO PAULO;SP;3550308;2;0;0
120;2;0;Fornecedor 120;SÃO PAULO;MG;3550308;2;0;0
121;2;0;Fornecedor 121;SÃO PAULO;PA;3550308;2;0;0
122;2;0;Fornecedor 122;SÃO PAULO;SP;3550308;2;0;0
123;2;0;Fornecedor 123;SÃO PAULO;SP;3550308;2;0;0
124;2;0;Fornecedor 124;SÃO PAULO;PR;3550308;2;0;0
125;2;0;Fornecedor 125;SÃO PAULO;SP;3550308;2;0;0
126;2;0;Fornecedor 126;SÃO PAULO;SP;3550308;2;0;0
127;2;0;Fornecedor 127;SÃO PAULO;SP;3550308;2;0;0
128;2;0;Fornecedor 128;SÃO PAULO;SP;3550308;2;0;0
129;2;0;Fornecedor 129;SÃO PAULO;SP;3550308;2;0;0
130;2;0;Fornecedor 130;SÃO PAULO;MG;3550308;2;0;0
131;2;0;Fornecedor 131;SÃO PAULO;SP;3550308;2;0;0
132;2;0;Fornecedor 132;SÃO PAULO;SP;3550308;2;0;0
133;2;0;Fornecedor 133;SÃO PAULO;SP;3550308;2;0;0
134;2;0;Fornecedor 134;SÃO PAULO;SC;3550308;2;0;0
135;2;0;Fornecedor 135;SÃO PAULO;SP;3550308;2;0;0
136;2;0;Fornecedor 136;SÃO PAULO;SP;3550308;2;0;0
137;2;0;Fornecedor 137;SÃO PAULO;SP;3550308;2;0;0
138;2;0;Fornecedor 138;SÃO PAULO;SP;3550308;2;0;0
139;2;0;Fornecedor 139;SÃO PAULO;SP;3550308;2;0;0
140;2;0;Fornecedor 140;SÃO PAULO;SP;3550308;2;0;0
141;2;0;Fornecedor 141;SÃO PAULO;SP;3550308;2;0;0
142;2;0;Fornecedor 142;CACAPAVA;SP;3508504;2;0;0
143;2;0;Fornecedor 143;SÃO PAULO;SP;3550308;2;0;0
144;2;0;Fornecedor 144;SÃO PAULO;PR;3550308;2;0;0
145;2;0;Fornecedor 145;SÃO PAULO;SP;3550308;2;0;0
146;2;0;Fornecedor 146;SÃO PAULO;SP;3550308;2;0;0
147;2;0;Fornecedor 147;SÃO PAULO;SP;3550308;2;0;0
148;2;0;Fornecedor 148;SÃO PAULO;SP;3550308;2;0;0
149;2;0;Fornecedor 149;SAO JOSE;SC;4216602;2;0;0
151;2;0;Fornecedor 151;SÃO PAULO;SP;3550308;2;0;0
152;2;0;Fornecedor 152;SÃO PAULO;SP;3550308;2;0;0
153;2;0;Fornecedor 153;SÃO PAULO;SP;3550308;2;0;0
154;2;0;Fornecedor 154;SÃO PAULO;MG;3550308;2;0;0
155;2;0;Fornecedor 155;SÃO PAULO;SP;3550308;2;0;0
156;2;0;Fornecedor 156;SÃO PAULO;GO;3550308;2;0;0
157;2;0;Fornecedor 157;SÃO PAULO;SP;3550308;2;0;0
158;2;0;Fornecedor 158;SÃO PAULO;SP;3550308;2;0;0
159;2;0;Fornecedor 159;SANTO ANDRE;SP;3547809;2;0;0
160;2;0;Fornecedor 160;SÃO PAULO;SP;3550308;2;0;0
161;2;0;Fornecedor 161;SÃO PAULO;SP;3550308;2;0;0
162;2;0;Fornecedor 162;SÃO PAULO;SP;3550308;2;0;0
163;2;0;Fornecedor 163;SÃO PAULO;SP;3550308;2;0;0
164;2;0;Fornecedor 164;SÃO PAULO;SP;3550308;2;0;0
165;2;0;Fornecedor 165;SÃO PAULO;SP;3550308;2;0;0
166;2;0;Fornecedor 166;SÃO PAULO;SP;3550308;2;0;0
167;2;0;Fornecedor 167;SÃO PAULO;SP;3550308;2;0;0
168;2;0;Fornecedor 168;SÃO PAULO;SP;3550308;2;0;0
169;2;0;Fornecedor 169;SÃO PAULO;SP;3550308;2;0;0
170;2;0;Fornecedor 170;SÃO PAULO;SP;3550308;2;0;0
171;2;0;Fornecedor 171;SÃO PAULO;MG;3550308;2;0;0
172;2;0;Fornecedor 172;SÃO PAULO;SP;3550308;2;0;0
173;2;0;Fornecedor 173;SÃO PAULO;RS;3550308;2;0;0
174;2;0;Fornecedor 174;SAO CAETANO DO SUL;SP;3548807;2;0;0
175;2;0;Fornecedor 175;SÃO PAULO;SP;3550308;2;0;0
176;2;0;Fornecedor 176;SÃO PAULO;SP;3550308;2;0;0
177;2;0;Fornecedor 177;SÃO PAULO;SP;3550308;2;0;0
178;2;0;Fornecedor 178;SÃO PAULO;SP;3550308;2;0;0
179;2;0;Fornecedor 179;CAMPOS DO JORDAO;SP;3509700;2;0;0
180;2;0;Fornecedor 180;SÃO PAULO;SP;3550308;2;0;0
181;2;0;Fornecedor 181;SÃO PAULO;SP;3550308;2;0;0
182;2;0;Fornecedor 182;SÃO PAULO;SP;3550308;2;0;0
183;2;0;Fornecedor 183;SÃO PAULO;SP;3550308;2;0;0
184;2;0;Fornecedor 184;SÃO PAULO;SP;3550308;2;0;0
185;2;0;Fornecedor 185;SÃO PAULO;SP;3550308;2;0;0
186;2;0;Fornecedor 186;SÃO PAULO;SP;3550308;2;0;0
187;2;0;Fornecedor 187;SÃO PAULO;SP;3550308;2;0;0
188;2;0;Fornecedor 188;SÃO PAULO;SP;3550308;2;0;0
189;2;0;Fornecedor 189;SÃO PAULO;SP;3550308;2;0;0
190;2;0;Fornecedor 190;SÃO PAULO;SP;3550308;2;0;0
191;2;0;Fornecedor 191;ITANHANDU;MG;3133105;2;0;0
192;2;0;Fornecedor 192;SÃO PAULO;SP;3550308;2;0;0
193;2;0;Fornecedor 193;SÃO PAULO;SP;3550308;2;0;0
194;2;0;Fornecedor 194;SÃO PAULO;SP;3550308;2;0;0
195;2;0;Fornecedor 195;VARGEM GRANDE PAULISTA;SP;3550308;2;0;0
196;2;0;Fornecedor 196;SÃO PAULO;SP;3550308;2;0;0
197;2;0;Fornecedor 197;CAJAMAR;SP;3509205;2;0;0
198;2;0;Fornecedor 198;SÃO PAULO;MG;3550308;2;0;0
199;2;0;Fornecedor 199;LUZIANIA;GO;5212501;2;0;0
200;2;0;Fornecedor 200;SÃO PAULO;SC;3550308;2;0;0
201;2;0;Fornecedor 201;SÃO PAULO;SP;3550308;2;0;0
202;2;0;Fornecedor 202;SÃO PAULO;SP;3550308;2;0;0
203;2;0;Fornecedor 203;SÃO PAULO;SP;3550308;2;0;0
204;2;0;Fornecedor 204;SÃO PAULO;SP;3550308;2;0;0
205;2;0;Fornecedor 205;SÃO PAULO;SP;3550308;2;0;0
206;2;0;Fornecedor 206;SÃO PAULO;SP;3550308;2;0;0
207;2;0;Fornecedor 207;SÃO PAULO;SP;3550308;2;0;0
208;2;0;Fornecedor 208;SÃO PAULO;;3550308;2;0;0
209;2;0;Fornecedor 209;SÃO PAULO;SP;3550308;2;0;0
210;2;0;Fornecedor 210;SÃO PAULO;SP;3550308;2;0;0
211;2;0;Fornecedor 211;SÃO PAULO;SP;3550308;2;0;0
212;2;0;Fornecedor 212;SÃO PAULO;SP;3550308;2;0;0
214;2;0;Fornecedor 214;SÃO PAULO;SP;3550308;2;0;0
215;2;0;Fornecedor 215;VARGEM GRANDE PAULISTA;SP;3556453;2;0;0
216;2;0;Fornecedor 216;SÃO PAULO;SP;3550308;2;0;0
217;2;0;Fornecedor 217;SÃO PAULO;MG;3550308;2;0;0
218;2;0;Fornecedor 218;SÃO PAULO;SP;3550308;2;0;0
219;2;0;Fornecedor 219;SANTO ANDRE;SP;3547809;2;0;0
220;2;0;Fornecedor 220;SÃO PAULO;SP;3550308;2;0;0
221;2;0;Fornecedor 221;MARINGA;PR;4115200;2;0;0
222;2;0;Fornecedor 222;SÃO PAULO;SP;3550308;2;0;0
223;2;0;Fornecedor 223;SÃO PAULO;SP;3550308;2;0;0
224;2;0;Fornecedor 224;SÃO PAULO;PR;3550308;2;0;0
225;2;0;Fornecedor 225;SÃO PAULO;SP;3550308;2;0;0
226;2;0;Fornecedor 226;SÃO PAULO;SP;3550308;2;0;0
227;2;0;Fornecedor 227;CRUZEIRO DO IGUACU;PR;4106571;2;0;0
228;2;0;Fornecedor 228;SÃO PAULO;SP;3550308;2;0;0
229;2;0;Fornecedor 229;ATALEIA;MG;3104700;2;0;0
230;2;0;Fornecedor 230;SÃO PAULO;PR;3550308;2;0;0
231;2;0;Fornecedor 231;EMBU;SP;3515004;2;0;0
232;2;0;Fornecedor 232;SÃO PAULO;SP;3550308;2;0;0
233;2;0;Fornecedor 233;LORENA;SP;3527207;2;0;0
234;2;0;Fornecedor 234;SÃO PAULO;SP;3550308;2;0;0
235;2;0;Fornecedor 235;SÃO PAULO;SP;3550308;2;0;0
237;2;0;Fornecedor 237;SÃO PAULO;SP;3550308;2;0;0
238;2;0;Fornecedor 238;SÃO PAULO;SP;3550308;2;0;0
239;2;0;Fornecedor 239;CASCA;RS;4304903;2;0;0
240;2;0;Fornecedor 240;SAO BERNARDO DO CAMPO;SP;3548708;2;0;0
241;2;0;Fornecedor 241;CRUZILIA;MG;3120805;2;0;0
242;2;0;Fornecedor 242;BRAGANCA PAULISTA;SP;3507605;2;0;0
243;2;0;Fornecedor 243;BARUERI;SP;3505708;2;0;0
244;2;0;Fornecedor 244;SANTANA DE PARNAIBA;SP;3547304;2;0;0
245;2;0;Fornecedor 245;SÃO PAULO;SP;3550308;2;0;0
246;2;0;Fornecedor 246;SÃO PAULO;SP;3550308;2;0;0
247;2;0;Fornecedor 247;JUNDIAI;SP;3525904;2;0;0
248;2;0;Fornecedor 248;SAO PAULO;SP;3550308;2;0;0
249;2;0;Fornecedor 249;SÃO PAULO;SP;3550308;2;0;0
250;2;0;Fornecedor 250;SÃO PAULO;PR;3550308;2;0;0
251;2;0;Fornecedor 251;SÃO PAULO;SP;3550308;2;0;0
252;2;0;Fornecedor 252;SÃO PAULO;SP;3550308;2;0;0
254;2;0;Fornecedor 254;APARECIDA DO TABOADO;MS;5001003;2;0;0
255;2;0;Fornecedor 255;SÃO PAULO;SP;3550308;2;0;0
256;2;0;Fornecedor 256;SÃO PAULO;SP;3550308;2;0;0
257;2;0;Fornecedor 257;SAO VICENTE DE MINAS;MG;3165305;2;0;0
258;2;0;Fornecedor 258;OSASCO;SP;3534401;2;0;0
259;2;0;Fornecedor 259;SÃO PAULO;SP;3550308;2;0;0
260;2;0;Fornecedor 260;GUARULHOS;SP;3518800;2;0;0
261;2;0;Fornecedor 261;SÃO PAULO;SP;3550308;2;0;0
262;2;0;Fornecedor 262;PARANA;PR;4106902;2;0;0
263;2;0;Fornecedor 263;SÃO PAULO;SP;3550308;2;0;0
264;2;0;Fornecedor 264;SÃO PAULO;SP;3550308;2;0;0
265;2;0;Fornecedor 265;SÃO PAULO;SP;3550308;2;0;0
267;2;0;Fornecedor 267;COTIA;SP;3513009;2;0;0
268;2;0;Fornecedor 268;BARUERI;SP;3505708;2;0;0
269;2;0;Fornecedor 269;JUNDIAI;SP;3502754;2;0;0
270;2;0;Fornecedor 270;ENCANTADO;RS;4306809;2;0;0
271;2;0;Fornecedor 271;SÃO PAULO;SP;3550308;2;0;0
272;2;0;Fornecedor 272;SÃO PAULO;SP;3550308;2;0;0
273;2;0;Fornecedor 273;SÃO PAULO;SP;3550308;2;0;0
274;2;0;Fornecedor 274;SÃO PAULO;SP;3550308;2;0;0
275;2;0;Fornecedor 275;SÃO PAULO;SP;3550308;2;0;0
276;2;0;Fornecedor 276;SÃO PAULO;SP;3550308;2;0;0
277;2;0;Fornecedor 277;SÃO PAULO;SP;3550308;2;0;0
278;2;0;Fornecedor 278;SÃO PAULO;SP;3550308;2;0;0
279;2;0;Fornecedor 279;SÃO PAULO;SP;3550308;2;0;0
280;2;0;Fornecedor 280;CAMPINAS;SP;3509502;2;0;0
281;2;0;Fornecedor 281;BRAGANÇA PAULISTA;SP;3507605;2;0;0
282;2;0;Fornecedor 282;SÃO PAULO;SP;3550308;2;0;0
283;2;0;Fornecedor 283;CARAPICUIBA;SP;3510609;2;0;0
284;2;0;Fornecedor 284;SÃO PAULO;SP;3550308;2;0;0
285;2;0;Fornecedor 285;SÃO PAULO;SP;3550308;2;0;0
286;2;0;Fornecedor 286;SÃO PAULO;SP;3550308;2;0;0
287;2;0;Fornecedor 287;SÃO PAULO;SP;3550308;2;0;0
288;2;0;Fornecedor 288;LUMINARIAS;MG;3138708;2;0;0
289;2;0;Fornecedor 289;SÃO PAULO;SP;3550308;2;0;0
290;2;0;Fornecedor 290;CAMPINAS;SP;3509502;2;0;0
291;2;0;Fornecedor 291;SÃO PAULO;SP;3550308;2;0;0
292;2;0;Fornecedor 292;SÃO PAULO;SE;3550308;2;0;0
293;2;0;Fornecedor 293;OSASCO;SP;3534401;2;0;0
294;2;0;Fornecedor 294;SÃO PAULO;SP;3550308;2;0;0
295;2;0;Fornecedor 295;SÃO PAULO;SP;3550308;2;0;0
296;2;0;Fornecedor 296;BARUERI;SP;3505708;2;0;0
297;2;0;Fornecedor 297;SÃO PAULO;SP;3550308;2;0;0
298;2;0;Fornecedor 298;SÃO PAULO;SP;3550308;2;0;0
299;2;0;Fornecedor 299;SÃO PAULO;SP;3550308;2;0;0
300;2;0;Fornecedor 300;SÃO PAULO;SP;3550308;2;0;0
301;2;0;Fornecedor 301;SÃO PAULO;MG;3550308;2;0;0
302;2;0;Fornecedor 302;SÃO PAULO;PR;3550308;2;0;0
303;2;0;Fornecedor 303;SÃO PAULO;SP;3550308;2;0;0
304;2;0;Fornecedor 304;SÃO PAULO;SP;3550308;2;0;0
305;2;0;Fornecedor 305;BATAGUASSU;MS;5001904;2;0;0
306;2;0;Fornecedor 306;SÃO PAULO;SP;3550308;2;0;0
307;2;0;Fornecedor 307;SÃO PAULO;MG;3550308;2;0;0
308;2;0;Fornecedor 308;SAO PAULO;SP;3550308;2;0;0
309;2;0;Fornecedor 309;CRUZEIRO DO OESTE;PR;4106605;2;0;0
310;2;0;Fornecedor 310;SÃO PAULO;SP;3550308;2;0;0
311;2;0;Fornecedor 311;SÃO PAULO;SP;3550308;2;0;0
312;2;0;Fornecedor 312;EMBU DAS ARTES;SP;;2;0;0
313;2;0;Fornecedor 313;ITAQUAQUECETUBA;SP;3523107;2;0;0
314;2;0;Fornecedor 314;SÃO PAULO;SP;3550308;2;0;0
315;2;0;Fornecedor 315;SÃO PAULO;SP;3550308;2;0;0
316;2;0;Fornecedor 316;ELIAS FAUSTO;SP;3514908;2;0;0
317;2;0;Fornecedor 317;SANTANA DE PARNAIBA;SP;3547304;2;0;0
318;2;0;Fornecedor 318;OSASCO;SP;3534401;2;0;0
319;2;0;Fornecedor 319;SÃO PAULO;SP;3550308;2;0;0
320;2;0;Fornecedor 320;SÃO PAULO;SP;3550308;2;0;0
321;2;0;Fornecedor 321;SÃO PAULO;SP;3550308;2;0;0
322;2;0;Fornecedor 322;SÃO PAULO;SP;3550308;2;0;0
323;2;0;Fornecedor 323;SÃO PAULO;SP;3550308;2;0;0
324;2;0;Fornecedor 324;SÃO PAULO;SP;3550308;2;0;0
325;2;0;Fornecedor 325;SÃO PAULO;SP;3550308;2;0;0
326;2;0;Fornecedor 326;SÃO PAULO;SP;3550308;2;0;0
327;2;0;Fornecedor 327;SÃO PAULO;SP;3550308;2;0;0
328;2;0;Fornecedor 328;SÃO PAULO;sp;3550308;2;0;0
329;2;0;Fornecedor 329;ITATIBA;SP;;2;0;0
330;2;0;Fornecedor 330;SAO PAULO;SP;3550308;2;0;0
331;2;0;Fornecedor 331;SAO PAULO;SP;3550308;2;0;0
332;2;0;Fornecedor 332;SAO PAULO;SP;3550308;2;0;0
333;2;0;Fornecedor 333;SERRA;ES;3205002;2;0;0
334;2;0;Fornecedor 334;SAO PAULO;SP;3550308;2;0;0
335;2;0;Fornecedor 335;SAO PAULO;SP;3550308;2;0;0
337;2;0;Fornecedor 337;;;;2;0;0
338;2;0;Fornecedor 338;SAO PAULO;SP;3550308;2;0;0
339;2;0;Fornecedor 339;SAO PAULO;SP;3550308;2;0;0
340;2;0;Fornecedor 340;SAO PAULO;SP;3550308;2;0;0
341;2;0;Fornecedor 341;SAO PAULO;SP;3550308;2;0;0
343;2;0;Fornecedor 343;RIO DE JANEIRO;RJ;;2;0;0
344;2;0;Fornecedor 344;SAO PAULO;SP;3550308;2;0;0
345;2;0;Fornecedor 345;SAO PAULO;SP;3550308;2;0;0
346;2;0;Fornecedor 346;SÃO PAULO;SP;;2;0;0
347;2;0;Fornecedor 347;SAO PAULO;SP;3550308;2;0;0
348;2;0;Fornecedor 348;TAQUARITINGA;SP;;2;0;0
349;2;0;Fornecedor 349;SAO PAULO;SP;3550308;2;0;0
350;2;0;Fornecedor 350;SAO PAULO;SP;3550308;2;0;0
351;2;0;Fornecedor 351;SAO PAULO;SP;3550308;2;0;0
352;2;0;Fornecedor 352;SAO PAULO;SP;3550308;2;0;0
353;2;0;Fornecedor 353;CAMPOS DO JORDAO;SP;;2;0;0
354;2;0;Fornecedor 354;SAO PAULO;SP;3550308;2;0;0
355;2;0;Fornecedor 355;;;;2;0;0
356;2;0;Fornecedor 356;SAO PAULO;SP;3550308;2;0;0
357;2;0;Fornecedor 357;CANAPOLIS;MG;;2;0;0
358;2;0;Fornecedor 358;GARULHOS;SP;3518800;2;0;0
359;2;0;Fornecedor 359;ILHABELA;SP;352040;2;0;0
360;2;0;Fornecedor 360;CAMPO LIMPO PAULISTA;SP;;2;0;0
361;2;0;Fornecedor 361;SOROCABA;SP;;2;0;0
362;2;0;Fornecedor 362;SAO PAULO;SP;3550308;2;0;0
363;2;0;Fornecedor 363;SAO PAULO;SP;3550308;2;0;0
364;2;0;Fornecedor 364;SAO PAULO;SP;3550308;2;0;0
365;2;0;Fornecedor 365;CAMPO MOURAO;PR;4104303;2;0;0
366;2;0;Fornecedor 366;SAO PAULO;SP;3550308;2;0;0
367;2;0;Fornecedor 367;CAJAMAR;SP;3509205;2;0;0
368;2;0;Fornecedor 368;SAO PAULO;SP;3550308;2;0;0
370;2;0;Fornecedor 370;SAO JOSE;SC;;2;0;0
371;2;0;Fornecedor 371;SAO PAULO;SP;3550308;2;0;0
372;2;0;Fornecedor 372;SANTANA DE PARNAIBA;SP;;2;0;0
373;2;0;Fornecedor 373;SAO PAULO;SP;3550308;2;0;0
374;2;0;Fornecedor 374;DOURADO;SP;3514304;2;0;0
375;2;0;Fornecedor 375;JANDIRA;SP;3525003;2;0;0
377;2;0;Fornecedor 377;BENTO GONÇALVES;RS;4302105;2;0;0
378;2;0;Fornecedor 378;;;;2;0;0
379;2;0;Fornecedor 379;;;;2;0;0
380;2;0;Fornecedor 380;;;;2;0;0
381;2;0;Fornecedor 381;;;;2;0;0
382;2;0;Fornecedor 382;;;;2;0;0
383;2;0;Fornecedor 383;SAO PAULO;SP;3550308;2;0;0
385;2;0;Fornecedor 385;SANTA MARIA DA SERRA;SP;3547007;2;0;0
386;2;0;Fornecedor 386;INGAI;MG;3130804;2;0;0
387;2;0;Fornecedor 387;SAO PAULO;SP;3550308;2;0;0
388;2;0;Fornecedor 388;MAUA;SP;3529401;2;0;0
389;2;0;Fornecedor 389;PARDINHO;SP;3536109;2;0;0
391;2;0;Fornecedor 391;PATOS DE MINAS;MG;3148004;2;0;0
392;2;0;Fornecedor 392;SAO PAULO;SP;355308;2;0;0
393;2;0;Fornecedor 393;BENTO GONÇALVES;RS;4302105;2;0;0
394;2;0;Fornecedor 394;SANTO ANDRE;SP;;2;0;0
395;2;0;Fornecedor 395;ITAPECERICA DA SERRA;SP;3522208;2;0;0
396;2;0;Fornecedor 396;SAIO JOSE RIO PRETO;SP;;2;0;0
